product_name,category,rating,about_product,user_name,review_id,review_content,cluster
Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler Machine Non-Stick Electric Egg Frying Pan-Tiger Woods (Multy),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,4.7,Egg Frying Pan,"Nitin G.,Veerasomachary,Roshan,Kunwar Indranshu Singh,suresh,Prerna,Arjun Kr. Sah,Jagadeesan","R2DHTJGY77MOP0,R36IXNHZC037AW,R3GPHUMRV75VWK,R2DO6A5Z7D5XSI,R15XQF7WAO4JPS,R2I9R8AJ9WCXXC,R1Q6IO5RWUTRT8,RF5Y8BO9PDVBD",worth buying eggetariansworking great farvalue money star wire short lengthi like product worth moneyvery good itemvalue moneyeasy useeasy use easy handleit awsome productgood qualilitygood product nice,1
"Maharaja Whiteline Nano Carbon Neo, 500 Watts Room Heater (Black, White), Standard (5200100986)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",4.1,"500 Watt Performance|Superior Carbon Rod Technology ensuring more heating efficiency than conventional Room Heaters|One Rods|Healthy heating due to carbon technology|Low Glare: No discomfort to eyes, creates ambience of warmth and care|Tip over safety switch: Heater turns off automatically if it accidentally falls down or kept on uneven surface|Shock Proof Body","AV,Amazon Customer,Navneet raj,Vijay Pratap,Farid Kapasi,Vishwa Vijay,YOGENDRA KUMAR,A.M.","R380FB13JOT72K,R2RNY0K3PT2PAU,R2KEZ6LFKH1BOT,RJ1FQK256DKD5,R3TXMZ9OL1L7MI,RI4DLEXTUDQ8,R2SR5699KY8T7X,RY24YLHPCI7XM",product arrived time good conditionit portable also convenient us standard plug plugged normal amp socketsi mostly use heat bathroom low wattage heater thus work well tiny spacesimportant using bathroom ensure water floor spraying onaround heat bathroom move away heater using bath areaits light weight easy use productperfect small spaceheats quicklybest room heater budget especially us less power nd give sufficient heating even used inverter place power cut problematic issuenot easy use regular movementi liked room heater us watt plugged amp quite fan adequate small roomit look good feel metalic line indicator back also switch side heating feel powerful breathing issue due heaterit useful himachal tour january used whole night c care ie ventilation room water roomgood,3
"KENT Electric Chopper-B for Kitchen 250 Watt | Chop, Mince, Puree, Whisk, 400 ml Capacity | Stainless Steel Double Chopping Blades | Transparent Chopping Bowl | Anti-Skid | One Touch Operation | Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,3.8,"KENT Electric Chopper Black is a smart and efficient kitchen appliance designed to eliminate your chopping/ cooking stress|250W high-performance function ensures perfect results every time|It features sharp and high-quality stainless steel double blades for quick operation|Includes 400ml transparent bowl, plastic whisking attachment, and long power cords for maximum convenience|The bowl has anti-skid ring at the bottom to ensure stable operation|It chops veggies into fine, coarse, or medium texture and whisks cream in seconds|Operates with single press button to ensure maximum ease|KENT Electric Chopper Black 1-year warranty on the product for your peace of mind","Amazon Customer,Anurag Singh,SS BATRA,SWATI B.,Anil,M S P,Reena Rawat,Subhendu D.","R131UUX5RGGPM6,R1QT715X5TOYH0,R3GOHZPUGY57VL,R2X5IYZIUB4MVE,R964KPPOLNHFJ,R2X77NBYOU06B5,RDRCHM3EVHLZP,R1QKKV15C79IXH",nice machine adult home need small appliance work jiffyeasy usedouble blade option work fantastic body sturdy chop stuff super fast super finevery poor qualitynew product refuse operatethe bottom bowl good enoughheavy weightgood product,1
Crompton Amica 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation (White),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",4.1,"PRODUCT: Crompton's energy efficient storage water heater with fast heating|TECHNICAL SPECIFICATIONS: Wattage: 2000 W; Capacity: 15L; Star Rating 5; Pressure 8 bar|3 LEVEL SAFETY: Capillary Thermostat, automatic thermal cut-out & multi-functional valve to provide higher safety|ANTI-RUST: Fitted with specially designed magnesium anode which prevents corrosion due to hard water quality|QUALITY COMPONENTS: ISI marked nickel coated special element to provide resistance against scale formation","Aryan Raj Singh,Akash Saini,Shalini Rani,Sayan Roy,vivek vishwakarma,NITIN,Mahesh singh,krishnareddy","R1Q8U0KHBE4RAJ,R3M5X5REVHJUFI,R2G64QBZXNF1G2,R7HQDX5RMXVNS,R3J3KGQAFR06WR,RXZ2UHPZ7431G,R1OF1W4L7V2MFV,R37WO2GKN6E3Q9",always amazon never disappointes finding best quality product st low price go ithttpsmmediaamazoncomimageswwebptimagesiyafmjhlsyjpgi like productits cheap amazongood productwhere pipe gyser describedproduct good price best take half hour fully heat litre waterokgood product,3
"Eureka Forbes car Vac 100 Watts Powerful Suction Vacuum Cleaner with Washable HEPA Filter, 3 Accessories,Compact,Light Weight & Easy to use (Black and Red)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",|,No Installation is provided for this product|100 Watts Powerful Motor|Powerful Suction|In-Built LED Torch|Range of accessories for different cleaning needs|Fit type: Universal Fit,"Divya,Dr Nefario,Deekshith,Preeti,Prasanth R,Pradeep kashiram Tetgure.,Abhijin Janardhan,Prashant","R2KKTKM4M9RDVJ,R1O692MZOBTE79,R2WRSEWL56SOS4,R3VZRQJOKCBSH4,R2QI4626ASSCIT,R1TFFJ5ON6ATEO,R14JK9VQCXXEKU,R1V4J4B7RXHG8T",job welldoesnt work sand though suction good sand stay back matter lead useok okeasy use product used first time without knowing knowhow use clean almost mess inside car highly recommendedpros look feel easy hold handle cord length useful led light night normal suction power good enough general usecons noise bit loud suction power could bettergoodhmmstrudy design quality accessoriesreputated brandi seen car vaccum cleaner especially low cost one dust come machine due poor locking mechanism ofcourse dont want dust falling back sole purpose remove ityou get pay home vaccum clear company good suction job well wanted battery pluggable clearner use anywherebelieve vaccum cleaner good enough heavily soiled car expecting commercial level cleaning dont buy anycar vaccum cleaner portable device give decent satisfaction perfect seen people take mat shove cleaner say goodmats need take actually collect big dust derby poor small machine cant handle cleaning thatif car heavily soiled must get cleaned professional clearner start using small onei found job compared house vaccum clearnerone thing observed wire getting hot soft component make even thinner hit think handle job accessory quality good fir finishe goodi seen dust seeping compartment well contained dust chambersuction decent give almost clean tidy look car machine professional grade cleaner doa good job cost nothing less tha ki would say worth buy used delligently expecting muchi hope company provide bag carry price find one fit needsperfect,1
"KENT 16025 Sandwich Grill 700W | Non-Toxic Ceramic Coating | Automatic Temperature Cut-off with LED Indicator | Adjustable Height Control, Metallic Silver, Standard",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,4.1,"Compact and sleek looking modern appliance, KENT Sandwich Grill is perfect for a healthy and tasty quick snack|It is multi-functional and helps you grill, toast, roast and even make multi-layered sandwiches with great ease|The appliance has non-toxic ceramic coating that uses less oil or butter and ensures easy flipping as nothing sticks to the surface|The ceramic coating also makes the grill easy to clean|With its ergonomic handle, you donÃ¢â‚¬t have to concern about the safety|KENT Sandwich GrillÃ¢â‚¬s adjustable height lets you easily cook various sizes of snacks|The automatic temperature cut-off turns off the appliance once your dish is cooked","Tabassum,Ark,AMIT GROVER,-,deshraj s.,Ankisha Mishra,NITIN,Jai goyal","RXPUKJKEHY256,R1DXJ48GMFWOZD,R24RXWIR7PL4IW,R12KBR8IKSS7J2,R1MJZTN0DNDU71,RMUCAZHGYK1RB,R2KJM0QA35OC7I,R1UYOQA2722J9E",good quality cord short ok sandwichesvalue money product promise ceramic coatingpeoduct designer make single sandwich product usage image actual usage match hinge mechanism flawed result flat sandwich force hinge clip shut may breakpoor product design good toster easy cleansuperb product every home product especially aged parent feeling well cooking difficult eat something even aged person parent use start day breakfast time morning evening snack etc auto power cutoff feature greatest attraction easy cleaning built quality superb busy person skip breakfast dont skip product pack bread vegetable luxury breakfast productyou make big small sandwich without problemat time sandwichbut careful body weak possibility damage morepros ceramic coating nontoxic make jumbo sandwich take minutescons manually close height adjuster smallthe brand vakue justified product good easy handlego ahead buy ubr looking trusted grillerlikes product cord length shorthad replace,1
"Candes Gloster All in One Silent Blower Fan Room Heater Ideal for Small and Medium Area, 2000 Watts (White)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",3.9,Motor : Powerful Motor for Quick Heating|Heat Setting : 2 Heat Setting 1000/2000 W|Warranty: 1 year limited warranty. For warranty claim|Over Heat Protection|Handle for Easy Portability|Heat Resistant Body and Stand for Stability|Hot Air Outlet and Safety Grills,"ASIF ANSARI,Amazon Customer,Shashank,p k kishen pejathaya,Rohit,Deepak Sarkar,sudhananda,Rahul sharma","R2H4C76KXFUF5N,R2X2MGZJI8JOV5,R2PHMY74SQMCM4,R2EOV466KP2TSZ,R3HO5I93IRXGK4,R1IKS35P0F8TAJ,R3GCXN4RSB3T4Z,R3GM1KFHUQJ886",good product price ok product goodeasy use handyauto cut continue start fanwhich lower tempo liked swivelling action spread heatbeat productbest room heaterthank youi received broken article replacement service product,3
"Inalsa Electric Fan Heater Hotty - 2000 Watts Variable Temperature Control Cool/Warm/Hot Air Selector | Over Heat Protection | ISI Certification, White","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",3.8,"Powerful 2400 RPM copper winded motor for quick heating and can be used vertically or horizontally.|Cool, Warm or Hot Air selection knob for heat setting (Please note that regulator changes heating power & not fan speed)|Variable Temperature Control for setting Room Temperature as desired.|Plastic body with rust resistant metal front grill.|Built-in overheat Safety protection.|Lightweight with Carry Handle for easy portability.|Do not worry if you experience some burning smell when you run your room heater for the 1st time. This is due to the motor varnish getting heated for the 1st time. The problem should not recur in subsequent usage. If it does, please contact our Customer support|Caution - Always use the product with 16A socket. Using it on lower rating sockets may result in melting of socket or the plug. This Consumes 2 KW when operated on high heat setting.","Alok Vajpayee,Amazon Customer,Pilot Muhammed M Khan,pradeep Verma,RNMISHRA,Takshak Tathagat,Amazon Customer,Anamika Nagpal","R1QHY0304RCZS6,RV3GIBR7FUXWH,R3M83QIXOQMO9J,R227LWX8C4MTYQ,R1B938V5HN71BQ,R2K9QFBTB6FYEF,R2K0ND1WP31RYH,R35YG940TYIGK5",heater good regular sized room might work bigger room hall regular sized room heavenlylike muchthe hotty model produced inalsa sturdy compact design easy handle good quality cable fast heating ability auto cut system received product crack inlet air net however replaced new one inalsa amazone ease would added advantage air deflector facilitated good quality indication light good quality product price rangethis hotel heater light weighted compact design fast heating ability come auto cut system good medium size room blower keep room warm great amount period price also reasonable overall great product inalsamust cold season small roomdont buy go amazon brand value moneypackage damaged product good conditionreasonable performance price,3
Havells Zella Flap Auto Immersion Rod 1500 Watts,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",4.1,"Indiaâ€™s 1st Immersion WH with auto cut off & Temperature setting Knob (Low, Medium & High)|Its smart dual purpose collapsible flap works as a cover as well as a hanger when completely open|Heating Indicator; Heavy duty 3 Pin molded plug|Efficient heat transfer heating element; Nickel plating heating element|Touch protection cover; Elegant & sturdy safe bucket hanger","Jignesh malvi,Garry,sonu,Amazon Customer,SANJAY PATEL,SANJIV KUMAR,Md Nafis Ansari,Subhash kushwaha","R2PDTLV982BZ70,R2DG09GG88T9WZ,R2FI87586PEKJ8,R3BT931YPQDPLF,R2609G1V725LV1,R29G2BHEEMZ8TK,R12M631S82DWX9,R3HBBWJEZQNBH4",doubt product good month product auto power cut funtion working try claim warrenty havells said talk amazon amazon said talk havells comany raise hand way product gave year warrenty gave excusses bad experience havells never expectedits good ony pro con flap pro u say flap used wider bucket water heating con u say flap bcoz use flap must closed cant hang heater anywhere bcoz option given flap cause issue bcoz kept ground use rest good auto cut feature bestcord length shortenergy efficiency good temperature control goodi realt like design auto shutoff feature product there also design flaw cant insert half filled bucket water fullawesomevery good productenergy efficiency ok good,3
"iBELL SM1301 3-in-1 Sandwich Maker with Detachable Plates for Toast / Waffle / Grill , 750 Watt (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,4.3,MULTIPURPOSE: Different Sandwich Plates for Toast / Grill / Waffle plates to make the snack of your choice|Detachable Non-Stick Plates are easy to clean and maintain|Thermostatically controlled Heating Element | Auto shut off function|Grip handle | Elegant black finish body|Power : 750W | Voltage: 220V-240V;|Warranty: 1 Year Standard Warranty + 1 Year Additional Warranty on FREE Registration,"Srishty,Somesh Bandopadhyay,sowjanya,pritamsharma,Jaseyfiroz,Basanth Balram,Prem,Ritesh Mehta","R2P85TVQQPR3XX,R3IGUN8ESO1GE5,RAO29VFIR7Y20,R21E4GVF798QBC,R2600ZN2HS1KVZ,R44ZNSYWMMKWH,R5E0YEMP9TLPD,R11PAFU64U5LGV",overall nice poduct one problem cord length rest awesome easy clean easy handlewe used sandwich making performed well plate grill waffle making readily interchangeable cord length adequate although slightly longer cord would greatthe device readily portable size weight overall usefulhttpsmmediaamazoncomimagesicciiohxulsyjpgthe quality product goodused couple time sandwitch came goodi wanted sandwich maker refused buy one store since kk didnt half feature looking saw love ibell upcoming indian brand electrical sander didnt think twice got dont regret one bit pro interchangeable plate different ourposes grill one fantastic hear kind sandwich roll food plate easily removable washable con saw latch wasnt properly latching making heavily loaded sandwich sandwich maker otherwise top range product comparison big brandsall functionality work pretty well thing auto switch feature nevertheless good product worth money sandwich also get made fasti ordered vguard removable plate sandwich maker came faulty plate eject button issue later ordered one recommended someone know good quality could somewhat lower price,3
"Inalsa Vacuum Cleaner Wet and Dry Micro WD10 with 3in1 Multifunction Wet/Dry/Blowing| 14KPA Suction and Impact Resistant Polymer Tank,(Yellow/Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|Wet-DryVacuums",3.9,"Wet or dry, bagged or bagless - No matter it is dust, hair, daily waste, the device can clean the dirt perfectly. You don't need to change filter during operation. Please take out the cloth dust filter and use sponge filter when sucking liquid|Blower function- The blower function is suitable for drying and cleaning of narrow and hard- to-reach indoor or outdoor areas. For effective blowing results, do not use any filter in vacuum cleaner. To hold a large amount of waste, this vacuum cleaner boasts a container capacity of 10 litres|Powerful and durable â€“ Equipped with powerful motor delivers 14KPA strong suction power and ensures long time operation. The vacuum cleaner has an impact resistant polymer tank for longer usage life|Safe buoy technology â€“ Safe Buoy technology immediately stops sucking water when the liquid capacity reaches the critical point. This protects the machine from being damaged and guarantees superior lifetime. This device ensures low-noise operation|Flexible and convenient - With ergonomically carry handle, along with four 360Â° rotating wheels enable it to move flexibly to anywhere you need. Its compact and lightweight is easy to store without occupying much space","Sunny Senpai,Prashant,chetna,Surendran,Harisha,Raju Gupta,Shabazuddin,Defence aspirant","RPH459PHQQOP4,R17ZRY0K8T3ZVJ,R1UCB8TXKZ7JE0,R1YM20O66MTQUR,R1R7T8TNV9C1DX,R3OCX18B6XDQ39,RRIN800K9UFKC,R8EDW68GK5IJK",bought almost month ago far work well suction power average blower feature nice addition con bit loudvery nice productreally amazingits sturdy wheel good u take wherever want electric cable longdeserves purposejust value moneygood domestic usevery powerfull motor best product like itthe product good honestly tested cleaning dry dirt work greatgood long power chord nice attachment give cleaning abmngle better approach,1
"MR. BRAND Portable USB Juicer Electric USB Juice Maker Mixer Bottle Blender Grinder Mixer,6 Blades Rechargeable Bottle with (Multi color) (MULTI MIXER 6 BLED)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,2.8,"Portable & Convenient to Charge: This little body light weight design is easy for you carry it to school, office, parks, camping, anywhere you want to. and it also convenient for charge by power bank, laptop, computer, car or other usb devices.|Easy and Safe Cleaning - It has have smart safety protection device, magnetic sensing switch ultra safe to use and clean, the juicer cup's body and bottom can be separated, you can easy to clean it|Multi-function - With our juice blender mixing kinds of fruit and vegetables, you can make natural tasty juice, milkshake, smoothie and other baby food. It's very portable and great for traveling, outdoor.|Enjoy your fruit juice anytime and anywhere.|6 stainless steel blades, sharp and durable, can last for long time.","Yashvant Gote,Nargis Sultana,S.I.KUMAR,Ravi,Lokesh Hegde,Abhinav Anand,Any babar,Sarada peram","RGB7OLWZEBW2D,R35V1I6KBBWDA1,R2S9K0UTNSD0L6,R3RC91ZJN8FXRE,RHM5Q098AI06R,R2QOHI14M69TVA,R2PQH5L3O1O0F4,R3TYY0655P2RMO",sufficient powerthe product like toy kid cant use proper juicer power back pooroki replace product first time leaking replacement new one battery backup vibrates muchthe mrp rupee justfied productafter buying product found product giving cashback offer r give star review probably thats good rating feel fooled ratingswaste product juicer leaking creates whole place mess juicer doesnt grind properly piece fruit remain ungrinded generally dont write review forced write one waste moneyspend wisely something betterits work properly charging hour battery last sec bad productand given cashback coupon attract good ratingmisleading information given detail pagei bought mostly milk shake amazing job affordable didnt worked charginguser friendly blender useful pg accommodaters using make protein shake day one received amazon,3
Crompton Hill Briz Deco 1200mm (48 inch) High Speed Designer Ceiling Fan (Smoked Brown),"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",4,"PRODUCT: Crompton's premium design ceiling fan with a strong cooling effect TECHNICAL SPECIFICATIONS: Sweep Size 1200 mm; Speed 380 RPM; Air Delivery 210 CMM; Input Power 70W|SUPERIOR COMPONENTS: 100% copper motor, double ball bearings and dynamically balanced blades|RUST FREE: Powder coated aluminium blades offer life long corrosion resistance|PACKAGE CONTENTS: 1 Ceiling Fan, 1 Motor, Set of Blades, Set of 2 Canopy, 1 Down Rod, 1 Shackle assembly, Instructions Manual and Warranty Card|Collection Name: Crompton Hill Briz Deco Designer Ceiling Fan; Finish Type: Painted; Mounting Type: Downrod Mount","David,Pujeshwar Sharma,Abhishek,U can buy,Ravinder singh,Gururaj B.,suresh,Jaswalshashi","R4F2HUXYO2V7U,R26UCI4JLBHQQA,RQH9Q1TBCSHWW,RLNUKMIVTZF3D,R3L9VSEBHFY0CO,R3RD12MBAHBOGJ,R3JX5CDKU775U,R1UOXH0VDEH21G",doesnt make noise speed okay price range light weight dont face issue fan goodgood fan cromptonfan well built value money noise top speed kinda loud cant complain pricespeed control workinggoodnice product good running time slightly shaking dont fixed properlygood,1
"Sujata Powermatic Plus, Juicer Mixer Grinder with Chutney Jar, 900 Watts, 3 Jars (White)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,4.5,"Warranty: 1 year warranty provided by the manufacturer from date of purchase|Includes: 1 unit Motor, 1 Jucier attachment, 1 Blender jar, 1 Grinder jar, 1 Chutney jar|Most powerful 9 watts motor with double ball bearings for efficiency, low maintenance and trouble free running for years|Juicer with unique honeycomb filter mesh for finer juice with higher yield|22 rpm operation- retains flavor and aroma of juices and food|9 mins. continuous running- suitable for longer usage|Totally shock-proof and safe|Low maintenance, trouble free running.customer care: 11-45793882 / 27691512","Arjun A,shwetha murthy,rahul,Jubaida H.,Hemali Thacker,Amazon Customer,Alexis engg and mktg Pvt ltd,Amazon Customer","R3MKON00OQCF7T,RACP11DCWDX8H,R2AFW2I68NL7DV,R2Z8JARJBUORLB,R12IW90EHDETBO,R23PRYLHN54BOF,R3NY4R1RGDRP6I,R2EKZLAZBSNIGH",one best juicer mixer ever used till date used almost renowned brand one class apart rd purchase family circleniceit unique machine everything went juicer machine fine quality mixing grinder second use domestic shop easy use clean choose many machine used best themif u want take juice several day gap u prefer itbit regular basis good taken mausambi juice waste containing juice give loss u else goodi used juicer thus star mixer grinder excellent even hard item like coconut piece grind turn happy product easy clean waiting use juicer thoughvery good experience using produc yearsvery nice product powerful motornice machine meet purpose looking strong performing juicer manufacturing quality also good sturdy though feel motor loose fitted one feel hitting side inside cleaning shifting,1
Aquadpure Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,4.6,"RO technology reduces TDS, hardness, and removes pesticides & heavy metals. Eliminates harmful bacteria, viruses, protozoa & cysts|1 year warranty*;10-12 Liter capacity; Booster Pump is required for the functioning of water purifier in case of inlet water pressure being less than 0.3kg/cm sq. Available through our service technician at an additional cost.|Ultra Filtration imparts crystal clear clarity to your drinking water in addition to making is safe from viral & bacterial contaminations* UV+UF removes viruses; Patented Mineral Guard Technology to retain essential minerals in your water|Color: Black and Copper, Capacity: 10-12 liters, Power: 60 watts, Input Water Temperature: 10Ëš to 40ËšC, Operative Input voltage: 100 -300V ac; 50Hz, Material tank type: Food grade engineered plastic; Can be used for TDS upto 1500 ppm. Please use a TDS meter to find out the correct TDS of your water source before buying a water purifier|1 year warranty for electrical parts, except UV Lamp. Warranty starts from date of dispatch. Filters are consumables, get blocked or choked because of water only. If water quality is good filters life will be more, If water quality is bad (More turbidity or more TDS) Filters life will be less. so, not covered in Warranty. Electrical part will be send through; Installation will be completed within 48 to 72 hrs.|Taste Adjuster (TDS) controller enables adjustment of taste depending upon the source of water|12 stage filtrations,12 liter storage, High quality grey & Black color filters. With Active Copper Filter Series;ncludes Ã¢â‚¬â€œ RO Purifier, Pre Filter, Installation accessories, user manual. Installation You need to pay Up-to Rs. 500/- to the technician for installation.","Manish Mehekare,Rajesh,Nitesh singh,Lalit,Prathamesh poojari,Charan,santhakumar,Nikhil Bhagat","R410I44U1ORFS,R2EL6RDO42L8HA,R2LMSC4S998NYI,R2RVMZV1I42LGA,ROS3I3HXBLAYE,R2V70PAEVT1EYU,R1GYY0PDUBZVOK,R2180U6SP2A0B1",like service productnote writing product right installationproduct look nice storage capacity good enough family technician friendly installed product without issue write detailed review using product thoroughlyits value money productworks fine installation timenice product service also goodproduct good purity water excellenthttpsmmediaamazoncomimageswwebptimagesinxtzrvwlsyjpgproduct installation excellentmust buy item rangevalue money ro water dispensersufficient capacity,3
Amazon Basics 650 Watt Drip Coffee Maker with Borosilicate Carafe,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",4.1,"Compact & powerful 650 watt drip coffee maker for home and office use;Brews up to 5 cups at a time (25 ounces or 740 ml)|Premium quality materials are food grade with a glass borosilicate carafe;Reusable filter and removable filter basket is convenient and does not require additional paper filters|Auto keep warm function is ideal for instant, anytime coffee;Easy to use & set up|Please Note: Carafe is to be hand washed (not dishwasher safe);Package Contents:- 1 x 650 W Drip Coffee Maker with Borosilicate Carafe|Color Name: Black; Material Type: Metal; Size Name: Standard","Subhajit Sadhu,Indrajit Sarkar,Ashwath,Dorje,Harish R.,Jana,Amazon Customer,Viknesh Harren","R3NLWGZTKSITSC,R1NCNL2F8KAM4L,R32I8HG9OTUY0V,R1Y6YHN4M285CN,RIR2EVLB3KG1Q,R2KUZ1CLHNTJAY,R27RDEPJ1W7VOQ,RQWPQXKORWT5I",pricing good using easy product much worth buyi using similar coffee percolator year old workhorse chinese nova still capable since white therefore unappetising sight needed new onepackaging design packaging perfect stiff corrugated sandwich board box foam profiled panel stuck board bottom top board wrapping around glass kettle whole unit inside thick ply cover frankly sort packaging common high end audio equipment plus packaging designsize small machine make ml coffee sufficient mug one go need larger volume look elsewherebody finish plastic body well made matte finish look good bottom metal plate seamless black wait see spot appear kettle good quality glass though branding present feel thick enough withstand minor washing bump filter bucket holder flow control spring ok hopefully spring washer fixed last lid move smoothly hinge sprinkler also look sturdy switch firmfunction worked well first use used extra coffee filter paper top nylon filter bucket flow smooth coffee liquor start weak pick strength drip stop well removal kettle though manual cautiously state sec gap drip stop find leakage longer removaloverall satisfied new coffee maker recommend buyingproduct doesnt work within montheasy use turned better expected pricejust magnificent save lot timethe plastic quality product poor feel like toy bought amazon basic air fryer great build quality comparing amazon basic productif try find replacement part cost twice valueits cheap breakable coffee lightwaste coffee also good flavournice product simple use,3
"Crompton Insta Delight Fan Circulator Room Heater with 3 Heat Settings (Slate Grey & Black, 2000 Watt)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",4.1,"Tapping into a natural phenomenon known as â€œconvectionâ€ InstaDelight|Circulates air through a fan after passing it through the heating element|Its easy portability and multiple heat settings makes it a quintessential appliance on a chilly day|Comes with a 3-heat setting and turbo fan design to spread heat quickly in the room|Powered for over heat protection and height adjustable stand for comfort with ease of use|An ISI approved product powered with shock proof body and a carrying handle|Warranty: 1 years warranty provided by crompton from date of purchase, covers on manufacturing defects kindly read the usermanual for more details","Kanwar Singh,mukesh bajpai,Deepak Kumar,sreekanth veerla,Divyesh Patel,Jitendra Kumar singh,MAHESH L,Amazon Customer","R1KQ8JLFP0TG78,R1NBW7YR79U41D,R3J7GSQFAQVB31,RBQNYREQ6R6XW,RSL0KWN4H04GJ,R2NZ0UNFFXKZUB,R23D039HGB5VNX,R12EIACNZU7VVH",nothere fan speed control optionoverall goodlittle noisy expectedfan slightly noiseoperating switch hard aged personbest marketgood product easy usereceived day ago look color r good heating nice adjustment heating w w w whichever u requireno auto cut overheat protection available,3
!!HANEUL!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!Thermoset!!,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",3.4,2 heat settings providing more convenience in usage. Customer can set it at either 1000 Watt or 2000 Watt depending upon the requirement|Thermal cut out protection and Power indicator light.|Handle grip got portablity|It can be placed vertically as well as horizontally.|Adjustable thermostat,"Vivek,Amazon Customer,Kundan,Rajan kumar,chaman prakash,Amazon Customer,Chinna,Dhaval","RRZOYTJL6LAHO,R3L2TDS1XKX1T7,R2RGIFD5MNW5ES,RWMH1CZ8YZVA1,R4ES2CY3SDLGW,R1Z3JXTI330QGA,RVC3N6LRSJBX6,RAA5Z4UFLIC05",everything fine product light weight good air blower good heating important price goodbest winter without doubt go itthanks amazon heaterbuilt quality per descriptionhaneul brand mentionedamazing product amazing price work per description brand received build quality also superb great winter pocket freindly compare brand recommendedit good productweight heating process easy movablevalue money quality also goodi satisfied product bilt quality poor use heter semll iteratinghigh consumption electric,1
"Melbon VM-905 2000-Watt Room Heater (ISI Certified, White Color) Ideal Electric Fan Heater for Small to Medium Room/Area (Plastic Body)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",4.6,"Lightweight (1.2 kg) for easy portability between rooms; Plastic body with rust-free metal grill front|Air throw range of 10 feet which is ideal for small to medium sized room; Product can be placed both vertically and horizontally (kindly refer to images)|Powerful 2400 RPM copper winded motor for quick heating and can be used vertically or horizontally (kindly refer to images)|Cool, Warm or Hot wind selection knob for heat setting; Please note that regulator changes heating power & not actual fan speed","Chanchal Gurjar,Shyam,Lalit Garg,Anil Kumar,PREM NATH,SURESH,VIJAY K.","R2REMFEEN6UKBC,R29TQDV31QHMAP,RSC1YPIBXFW9B,R3M0C49RRYPXKN,R1P7N12X78US49,R17PHQ7LHY70GL,R1E8B0LMBUZ21K",good nd amazing productvery nice product low noise leaf dryness air elegant look fastly heat room safely design happy purchase heater maintain room temperature provides sufficient heatit really excellent product like itawesome productproduct good,3
